Name,Created,Tags,Text
话痨,"March 21, 2024 10:34 PM",,"　　路上跟司机闲侃
　　发现每个人都有欲望
　　都有倾诉的欲望
　　火车站跟前
　　我仰望星空而思绪飘
　　向远方的远方
　　青春啊青春你叙说
　　我的深情，深深浅浅
　　让鱼儿溅起水花
　　让我在车上偶遇姑娘
　　我搭起讪又闲侃
　　身边的她有阵阵体温
　　像水那样荡漾而来
　　我就在想活着的意义
　　活着就是为女人
　　还是讲述，或人生
　　2021.5.22象牙塔·钱馆

"
听你弹琴,"March 21, 2024 10:34 PM",,"　　姑娘你让我欢乐与忧伤
　　这些话悄悄说给你
　　一辈子懂你的人有多少
　　你用美丽的生命弹着琴弦
　　我则坐在树下聆听
　　你是万物的太阳也是我
　　世界中心那轮明月
　　你是雪域高原上那朵莲花
　　我是扶持莲花那片荷叶
　　你是璀璨夜空里那颗明星
　　我是托起明星那条银河
　　你让我想要守护天使
　　你让我想要去证明
　　你让我想要破茧成神
　　你让我忧伤却想念
　　我把点点滴滴都说给你
　　不害怕你会看笑话
　　我想在树下听你弹琴
　　你报以秋波般温柔的目光
　　2021.6.1象牙塔·钱馆

"
春雨如酥,"March 21, 2024 10:34 PM",,"　　冬天尚未结束
　　春天还没有到来
　　我已经忧伤
　　我在爱情中失败
　　在绝望中重生
　　每次作茧的痛苦
　　连带化蛹成蝶
　　我不关心全世界
　　只在乎书籍
　　愿这忧伤的春天
　　快点儿结束
　　似风儿啊在吹
　　像往常那样
　　春雨如酥
　　滋润了大地
　　2020.8.4象牙塔·崇实

"
痴情的少年,"March 21, 2024 10:34 PM",,"　　不是哗啦啦翻书
　　就是噼里啪啦修炼
　　理想日新月异
　　烈火那样激荡灵魂
　　死了也愿意痴狂
　　活出自我期待
　　学百灵唱优雅的歌
　　述说着人生如梦
　　我想回避世俗的捆绑
　　像野草那样生长
　　语言、语言，语言
　　让我倒出这寂寞
　　像杯美酒把你灌醉
　　我是痴情的少年
　　还挂念心爱的姑娘
　　2020.8.21象牙塔·钱馆

"
点头,"March 21, 2024 10:34 PM",,"　　溪水澄澄澈澈
　　黄色的小鹿
　　在我心头乱撞
　　失去了你
　　也就失去了你
　　我心却还在
　　为你□□
　　走遍千山万水
　　追寻足迹
　　我愿用所有成就
　　换取你的微笑
　　还有姑娘的点头
　　2020.5.25象牙塔·钱馆

"
锄头挖地,"March 21, 2024 10:34 PM",,"　　站在贫瘠的黄土边
　　我一眼就望到人生尽头
　　可我还是脱了鞋
　　光脚站在这片土地上
　　身边李子树，鼓鼓的
　　长出淡绿色嫩芽
　　父亲说别只顾着读书
　　小心脑袋瓜变傻
　　我却想，书籍的力量
　　像树生长树叶自然
　　才气会点点滴滴凝华
　　天边的惊雷把春天惹来
　　春阳挤出桃花儿
　　只把拂晓，山雾弥漫
　　让我汲取天地精华
　　从大地深处长出
　　文学这朵绚烂的花
　　2022.7.31故乡·大堡村

"
最帅的人,"March 21, 2024 10:34 PM",,"　　魔镜魔镜
　　麻烦您告诉我
　　谁是这世界
　　最帅的人
　　魔镜说
　　还能有谁
　　当然
　　就是你
　　我露出羞涩的笑容
　　真的吗
　　千真万确
　　初稿：2022年11月4日21：34省城·南明区

"
佛祖的莲,"March 21, 2024 10:34 PM",,"　　青春的大门缓缓关起
　　苏醒瞬息的事
　　你是我的神话完美无瑕
　　我是路边的野菜
　　我看着你幸福的样子
　　打心底觉着欢愉
　　我知道，纯粹的文学
　　斯巴达最坚韧法西斯最高
　　都为倾诉而存在
　　也都为灵魂而歌唱
　　柳帽虚构了温柔
　　像蝶儿像初春的谎言
　　我迷恋着莲花
　　迷恋莲花深处的神灵
　　在圣殿修炼
　　2020.12.10象牙塔·钱馆

"
王侯,"March 21, 2024 10:34 PM",,"　　爱情没有对错
　　有的只是成王败寇
　　在一起一切都对
　　不在一起都错
　　只是，对了错了
　　都是种宝贵的经历
　　逐渐淡化为回忆
　　回忆中忧伤也
　　会变得温柔美丽

"
诗歌,"March 21, 2024 10:34 PM",,"　　在诗的国度流亡
　　思想转瞬即逝
　　却让我走遍天涯
　　还剩韵律的诗
　　搁在词典的书架
　　像艺术小花

"
桂香飘溢似南方,"March 21, 2024 10:34 PM",,"　　今日哪知愁苦？窗台外，梧桐叶泛黄。细细看，不是雪花，点点是雨花。火焰染天际，夕阳噬血如残阳。怎奈情思渐淡，岁月无情早断肠。思念漆黑夜晚，心酸翻涌惆怅撕裂，此情谁知？愁愁愁，怎个愁字了得。
　　梧桐叶雨日夜。图书馆，角落里苦读。风软软，叶犹如飘，丝丝是秋愁。思忆只天知，桂香飘溢似南方。多情谁似钟鼓，浮华背后恨消失。秋意渐浓天寒，别时容易见时忒难，好个傻瓜！烦烦烦，真就烦字可以。

"
收藏沙子的旅人,"March 21, 2024 10:34 PM",,"　　角落有收藏沙子的橱窗
　　神秘不引人注目
　　静静躺在封闭的玻璃瓶里
　　好像有故事要倾诉
　　翻山看海、摘花、拾果子
　　旅游搞收藏记录日记
　　认真记录着瞬间的狂热
　　把连续的意识凝结成
　　书面的文字蕴含着永垂不朽
　　生活像碾磨以后的沙
　　细小、散乱，扬尘漫天
　　却想留存记忆的风沙
　　愿自己是收藏沙子的旅人
　　走在收藏的路上追随风沙
　　把橱窗装满把岁月风干
　　把收藏的沙子带进天堂
　　2019.12.23象牙塔·钱馆

"
片片流云,"March 21, 2024 10:34 PM",,"　　路边漆黄的长椅上
　　有位老哥儿
　　翻看着《艺境流云》
　　声音嘹亮如啁啾
　　啾啾啾的小鸟
　　清扬、婉转、悠长
　　阳光照着诗稿
　　竟引来路人的目光
　　露出羞涩的笑容
　　诗歌啊，就是歌德
　　还像莎士比亚
　　也是流云也是烟霞
　　黑夜里燃烧起来的火苗
　　照亮青春前行的路
　　我选的路是文学
　　瞬息的灵感与勤学
　　方能造就天才
　　2020.12.25象牙塔·衙门

"
书写那片土地,"March 21, 2024 10:34 PM",,"　　公交车上，我眺望树影倒退
　　细碎细碎的花瓣就像羽毛飘落
　　它们飘落在地上很快死去
　　此情此景告诉我春天已经来了
　　春天已经来了，我还看不到希望
　　我还看不到希望到底在哪儿
　　想起这种事只觉得惆怅茫然
　　却让我意识到更深层次的东西
　　就是我活着的使命，我想
　　在省城书写那片星空那片土地
　　在那片土地上，大堆大堆牛粪
　　都是香的因为黄牛吃青草
　　吃下的青草充满着浓烈乡愁

"
流云,"March 21, 2024 10:34 PM",,"　　卡尔维诺他老婆
　　就是博尔赫斯
　　像博尔赫斯这种人
　　就是失去光明
　　也是神灵的旨意
　　我拿起棕榈树叶子
　　心里想着却是你
　　男人即使偶有挂念
　　也会藏在心底
　　不流露痕迹是隐忍
　　你闭上眼动也不动
　　有淡淡香味儿
　　我就很爱你的温柔
　　你曾是我的梦想
　　我们纵然没在一起
　　也祝愿你幸福
　　2021.1.15故乡·大堡村

"
声音,"March 21, 2024 10:34 PM",,"　　利箭射穿了喉咙
　　依然伊利哇啦叽里
　　咕噜又言又语
　　那个那个什么什么
　　想说的便是语言
　　实际是文学的声音
　　理解到语言是声音
　　农奴翻身把歌唱
　　还要追逐繁星与月亮
　　昨晚皓月，耿耿星河
　　那些声音自个儿
　　长出腿，跑啦出来
　　跑出嘴来诉说
　　文学的起源是冲突
　　而文学的意义
　　也许，只是声音
　　自己想要说话
　　2021.2.23象牙塔·钱馆

"
顾城,"March 21, 2024 10:34 PM",,"　　你用斧头砍伤了妻
　　自缢于大树底下
　　留给人间遗书四封
　　还有这一句诗：
　　黑夜给了我黑色的眼睛
　　我却用它寻找光明
　　心灵纯净你浅唱低吟
　　不拘形式的感受
　　只瞬息却驻扎温暖
　　偏执，凡事绝对
　　这是你诗人的恶果
　　你的诗却像
　　叠叠绽放的花山巅上的云
　　清晨新鲜的空气
　　我只觉，你的凋亡
　　源于激流岛
　　养鸡，自给自足
　　唯有诗与语言
　　可以救赎他自己
　　失去了便疯魔
　　艺术性悲剧
　　2020.9.17象牙塔·钱馆

"
没有题目的题目,"March 21, 2024 10:34 PM",,"　　风儿吹，草儿动，蓝天白云……
　　荒野长满杂草，小蛇在草间游动。
　　这场景为何老在我的梦里出现？
　　最终，我取名为：没有题目的题目。
　　那场景，在南方小镇的荒山野岭，
　　我好像遇见过，有那么点熟悉。
　　或许，我潜意识对她有种想念吧。
　　北方桂花开了，我想起南方的月桂，
　　我不想月桂，而想像月桂的姑娘……
　　她声音轻柔而美丽，像春风像春水。
　　就算离别，我也曾想，我喜欢你。
　　只是生命抓不住风，等不来你。
　　如果你冷，我想抱你，想给温暖，
　　有些话想和你说，有些事想跟你做……
　　当初，有意无意遇见，也没留痕迹。
　　有好感的姑娘，仿佛数不清楚。
　　可是，再也没有你的温柔。

"
他是个晚熟的人,"March 21, 2024 10:34 PM",,"　　晚风像鲤鱼游弋在水稻田间
　　山间的溪水哗啦啦地流
　　唱出欢快的歌，灵动的鸟
　　他不再像男孩伤春悲秋
　　生命按照固有的程序走下去
　　时间如流，遗憾孤身奋战
　　没有刻意遗忘谁跟谁
　　只是，岁月自动抹掉了光环
　　人世间最伤感的事情，是深爱
　　你的人跟你说，我不爱你了
　　青春有些事，虽然痛苦
　　却是春蚕吐丝，成长的需要
　　那进化，让他变了个人
　　没有不懂世故的娟狂
　　爱恨纠缠的暴戾消失不见
　　性格简单，他是个晚熟的人
　　晚熟的人继续等待，等待
　　等待的同时把生命注入文字
　　让文字长出翅膀，飞翔

"
情人的眼泪,"March 21, 2024 10:34 PM",,"　　柳树和芦苇丛里，鸟儿们在编织鸟巢
　　温顺的柳条，酣然沉睡，轻轻摇曳
　　可是，这时，河水泛起了血红的泡沫
　　我心已死，适可而止，便留有全尸
　　孤零仰躺在荒原，我彻夜仰望星空
　　人生是苦，回首苍凉，何必孰是孰非
　　鸟饱尝芳香的美果，我却心如死水
　　就像山顶的积雪，被太阳晒得个融化
　　那晚，她心潮起伏，火焰在胸膛燃烧
　　微笑留在她嘴角，她好像有话要说
　　情人的眼泪，全是虚假的，别相信了
　　世界与我无关，它已走远，毫不存在
　　白杨树生长的地方，我的情思环绕你
　　陪伴你，思念你，以温柔的目光注视你

"
